"ID","Adoption","Died","Euthanasia","Return_to_owner","Transfer"
"6398",0.255,0,0.00333333333333333,0.705,0.0366666666666667
"6399",0.771666666666667,0,0.00166666666666667,0.0283333333333333,0.198333333333333
"6400",0.823333333333333,0,0.00333333333333333,0.133333333333333,0.04
"6401",0.753333333333333,0,0.01,0.155,0.0816666666666667
"6402",0.483333333333333,0,0.193333333333333,0.3,0.0233333333333333
"6403",0.831666666666667,0,0.00166666666666667,0.136666666666667,0.03
"6404",0.00833333333333333,0,0.035,0.368333333333333,0.588333333333333
"6405",0.585,0,0.025,0.148333333333333,0.241666666666667
"6406",0.296666666666667,0,0.025,0.506666666666667,0.171666666666667
"6407",0.946666666666667,0,0,0.0116666666666667,0.0416666666666667
"6408",0.966666666666667,0.0166666666666667,0,0.005,0.0116666666666667
"6409",0.01,0,0.1,0.0283333333333333,0.861666666666667
"6410",0.536666666666667,0.253333333333333,0.085,0.00166666666666667,0.123333333333333
"6411",1,0,0,0,0
"6412",0.865,0,0.01,0.0916666666666667,0.0333333333333333
"6413",0,0.0166666666666667,0.00333333333333333,0.01,0.97
"6414",0.91,0,0.00166666666666667,0.06,0.0283333333333333
"6415",0.621666666666667,0.005,0.00333333333333333,0.0366666666666667,0.333333333333333
"6416",0.948333333333333,0,0.00333333333333333,0.0133333333333333,0.035
"6417",0.866666666666667,0,0.0216666666666667,0.045,0.0666666666666667
"6418",0.998333333333333,0,0,0,0.00166666666666667
"6419",0.376666666666667,0,0,0.335,0.288333333333333
"6420",0.578333333333333,0,0,0,0.421666666666667
"6421",0.516666666666667,0,0.00166666666666667,0.186666666666667,0.295
"6422",0.0466666666666667,0,0,0.0983333333333333,0.855
"6423",0.0316666666666667,0.00666666666666667,0.436666666666667,0.188333333333333,0.336666666666667
"6424",0.286666666666667,0.00166666666666667,0.0333333333333333,0.315,0.363333333333333
"6425",0.323333333333333,0,0.015,0.481666666666667,0.18
"6426",0.0583333333333333,0,0.0133333333333333,0.465,0.463333333333333
"6427",0.718333333333333,0,0.05,0.218333333333333,0.0133333333333333
"6428",0.671666666666667,0,0.0133333333333333,0.01,0.305
"6429",0.545,0,0.03,0.375,0.05
"6430",0.00166666666666667,0.00333333333333333,0.0166666666666667,0.00166666666666667,0.976666666666667
"6431",0.08,0.055,0.376666666666667,0.00833333333333333,0.48
"6432",0.41,0,0.03,0.53,0.03
"6433",0.683333333333333,0,0.0133333333333333,0.163333333333333,0.14
"6434",0.165,0,0.00666666666666667,0.168333333333333,0.66
"6435",0.368333333333333,0,0.00333333333333333,0.0283333333333333,0.6
"6436",0.41,0.00166666666666667,0.0133333333333333,0.00166666666666667,0.573333333333333
"6437",0.005,0.005,0.253333333333333,0.025,0.711666666666667
"6438",0.01,0.0133333333333333,0.313333333333333,0.0216666666666667,0.641666666666667
"6439",0.0333333333333333,0,0.123333333333333,0.486666666666667,0.356666666666667
"6440",0.556666666666667,0,0.0866666666666667,0.316666666666667,0.04
"6441",0.025,0.035,0.568333333333333,0.0966666666666667,0.275
"6442",0,0,0.04,0,0.96
"6443",0,0.00166666666666667,0.00833333333333333,0.00333333333333333,0.986666666666667
"6444",0.553333333333333,0.005,0.0233333333333333,0.0566666666666667,0.361666666666667
"6445",0,0,0.0233333333333333,0,0.976666666666667
"6446",0.0133333333333333,0.02,0.533333333333333,0.0166666666666667,0.416666666666667
"6447",0.256666666666667,0.005,0.0316666666666667,0.638333333333333,0.0683333333333333
"6448",0.506666666666667,0,0,0.486666666666667,0.00666666666666667
"6449",0.998333333333333,0,0,0,0.00166666666666667
"6450",1,0,0,0,0
"6451",0.803333333333333,0,0,0.045,0.151666666666667
"6452",0.973333333333333,0,0,0.0266666666666667,0
"6453",0.795,0,0.00166666666666667,0.183333333333333,0.02
"6454",0.998333333333333,0,0.00166666666666667,0,0
"6455",0.108333333333333,0,0.0283333333333333,0.841666666666667,0.0216666666666667
"6456",0.948333333333333,0,0,0.0466666666666667,0.005
"6457",0.606666666666667,0,0.01,0.251666666666667,0.131666666666667
"6458",0.945,0,0.01,0.00833333333333333,0.0366666666666667
"6459",0.468333333333333,0,0.00666666666666667,0.418333333333333,0.106666666666667
"6460",0,0,0.04,0,0.96
"6461",0.933333333333333,0.00166666666666667,0.00166666666666667,0.00666666666666667,0.0566666666666667
"6462",0.825,0,0.005,0.005,0.165
"6463",0.816666666666667,0,0,0.11,0.0733333333333333
"6464",0.0166666666666667,0,0.0666666666666667,0.551666666666667,0.365
"6465",0.616666666666667,0,0.02,0.228333333333333,0.135
"6466",0.771666666666667,0,0.01,0.131666666666667,0.0866666666666667
"6467",0.486666666666667,0,0.05,0.375,0.0883333333333333
"6468",0.135,0,0.03,0.793333333333333,0.0416666666666667
"6469",0.733333333333333,0,0.00666666666666667,0.246666666666667,0.0133333333333333
"6470",0,0,0,0,1
"6471",0.865,0.00166666666666667,0,0.101666666666667,0.0316666666666667
"6472",0.568333333333333,0,0.00333333333333333,0.113333333333333,0.315
"6473",0.953333333333333,0,0,0.005,0.0416666666666667
"6474",0.808333333333333,0,0.00833333333333333,0.145,0.0383333333333333
"6475",0.743333333333333,0,0,0.24,0.0166666666666667
"6476",0.213333333333333,0,0.0133333333333333,0.0833333333333333,0.69
"6477",0.815,0,0.0183333333333333,0.163333333333333,0.00333333333333333
"6478",0.141666666666667,0,0.03,0.606666666666667,0.221666666666667
"6479",0.675,0.0116666666666667,0,0.0483333333333333,0.265
"6480",0.736666666666667,0,0.0533333333333333,0.18,0.03
"6481",0.678333333333333,0,0.02,0.113333333333333,0.188333333333333
"6482",0.00833333333333333,0.00166666666666667,0.0366666666666667,0.00833333333333333,0.945
"6483",0.466666666666667,0,0.0566666666666667,0.451666666666667,0.025
"6484",0.781666666666667,0,0,0.035,0.183333333333333
"6485",0.766666666666667,0,0.00166666666666667,0.06,0.171666666666667
"6486",0.973333333333333,0,0,0.015,0.0116666666666667
"6487",0,0,0.408333333333333,0.005,0.586666666666667
"6488",0.0583333333333333,0,0.00166666666666667,0,0.94
"6489",0.773333333333333,0,0,0.0666666666666667,0.16
"6490",0.683333333333333,0,0.00666666666666667,0.301666666666667,0.00833333333333333
"6491",0.49,0,0.015,0.436666666666667,0.0583333333333333
"6492",0.0116666666666667,0.0166666666666667,0.625,0.0183333333333333,0.328333333333333
"6493",0.758333333333333,0,0.00666666666666667,0.218333333333333,0.0166666666666667
"6494",0,0,0.0116666666666667,0,0.988333333333333
"6495",0.851666666666667,0,0,0,0.148333333333333
"6496",0.00333333333333333,0.00166666666666667,0.685,0.0266666666666667,0.283333333333333
"6497",0.928333333333333,0,0,0,0.0716666666666667
"6498",0.74,0,0,0.131666666666667,0.128333333333333
"6499",0.786666666666667,0,0,0.005,0.208333333333333
"6500",0.808333333333333,0.00166666666666667,0.00666666666666667,0.035,0.148333333333333
"6501",0.246666666666667,0.00166666666666667,0.06,0.0283333333333333,0.663333333333333
"6502",0.0183333333333333,0,0.025,0.005,0.951666666666667
"6503",0.2,0.00333333333333333,0.191666666666667,0.09,0.515
"6504",0.251666666666667,0,0.0483333333333333,0.563333333333333,0.136666666666667
"6505",0.38,0,0.00666666666666667,0.588333333333333,0.025
"6506",0.273333333333333,0,0.0983333333333333,0.46,0.168333333333333
"6507",0.065,0.015,0.196666666666667,0.505,0.218333333333333
"6508",0.306666666666667,0,0.075,0.308333333333333,0.31
"6509",0.161666666666667,0.00333333333333333,0.0416666666666667,0.0783333333333333,0.715
"6510",0.02,0.0633333333333333,0.05,0.0316666666666667,0.835
"6511",0.63,0,0.0116666666666667,0.005,0.353333333333333
"6512",0.89,0,0.00166666666666667,0.0133333333333333,0.095
"6513",1,0,0,0,0
"6514",0.035,0.00166666666666667,0.13,0.4,0.433333333333333
"6515",0.273333333333333,0,0.0283333333333333,0.14,0.558333333333333
"6516",0.325,0.00166666666666667,0.045,0.166666666666667,0.461666666666667
"6517",0.428333333333333,0.0133333333333333,0.0933333333333333,0.15,0.315
"6518",0.601666666666667,0.00166666666666667,0.025,0.303333333333333,0.0683333333333333
"6519",0.665,0,0,0.113333333333333,0.221666666666667
"6520",0,0,0.153333333333333,0.0283333333333333,0.818333333333333
"6521",0.103333333333333,0.00666666666666667,0.00333333333333333,0.0233333333333333,0.863333333333333
"6522",0.988333333333333,0,0.00333333333333333,0,0.00833333333333333
"6523",0,0.00333333333333333,0.005,0,0.991666666666667
"6524",0.441666666666667,0,0.0433333333333333,0.408333333333333,0.106666666666667
"6525",0.121666666666667,0,0.0116666666666667,0.115,0.751666666666667
"6526",0.488333333333333,0,0.00166666666666667,0.035,0.475
"6527",0.625,0,0.02,0.281666666666667,0.0733333333333333
"6528",0.251666666666667,0.00166666666666667,0.00333333333333333,0.73,0.0133333333333333
"6529",0.27,0,0.26,0.133333333333333,0.336666666666667
"6530",0.783333333333333,0,0.01,0.0166666666666667,0.19
"6531",0.996666666666667,0,0,0.00166666666666667,0.00166666666666667
"6532",0.845,0,0.00166666666666667,0.03,0.123333333333333
"6533",0.226666666666667,0,0.0533333333333333,0.518333333333333,0.201666666666667
"6534",0.01,0,0.133333333333333,0.638333333333333,0.218333333333333
"6535",0.125,0,0.256666666666667,0.415,0.203333333333333
"6536",0.731666666666667,0,0.00166666666666667,0.181666666666667,0.085
"6537",0,0,0.0116666666666667,0,0.988333333333333
"6538",0.766666666666667,0,0.00166666666666667,0.19,0.0416666666666667
"6539",0,0.0266666666666667,0.01,0,0.963333333333333
"6540",0.458333333333333,0.00166666666666667,0.00166666666666667,0.045,0.493333333333333
"6541",0.98,0,0.00166666666666667,0,0.0183333333333333
"6542",0.266666666666667,0,0.0783333333333333,0.616666666666667,0.0383333333333333
"6543",0.99,0,0,0.00833333333333333,0.00166666666666667
"6544",0.651666666666667,0,0,0.00166666666666667,0.346666666666667
"6545",0.315,0,0.085,0.545,0.055
"6546",0.07,0.05,0.0316666666666667,0.0366666666666667,0.811666666666667
"6547",0.778333333333333,0,0.00166666666666667,0.09,0.13
"6548",0,0.075,0.005,0,0.92
"6549",0.0233333333333333,0,0.0266666666666667,0.196666666666667,0.753333333333333
"6550",0.678333333333333,0.00333333333333333,0.00666666666666667,0.065,0.246666666666667
"6551",0,0,0.00833333333333333,0,0.991666666666667
"6552",0.291666666666667,0,0.00666666666666667,0.543333333333333,0.158333333333333
"6553",0,0.00666666666666667,0.00166666666666667,0.00166666666666667,0.99
"6554",0.425,0.00833333333333333,0.00333333333333333,0.486666666666667,0.0766666666666667
"6555",0.713333333333333,0,0.00166666666666667,0.261666666666667,0.0233333333333333
"6556",0.9,0,0,0.00333333333333333,0.0966666666666667
"6557",0.671666666666667,0.00166666666666667,0.0183333333333333,0.0216666666666667,0.286666666666667
"6558",0.883333333333333,0,0,0.108333333333333,0.00833333333333333
"6559",0,0.00833333333333333,0.03,0.00333333333333333,0.958333333333333
"6560",0.43,0,0.0233333333333333,0.431666666666667,0.115
"6561",0,0.00166666666666667,0.0183333333333333,0,0.98
"6562",0.0833333333333333,0,0.191666666666667,0.615,0.11
"6563",0.223333333333333,0.00166666666666667,0.2,0.0816666666666667,0.493333333333333
"6564",0.761666666666667,0,0,0.0266666666666667,0.211666666666667
"6565",0.998333333333333,0,0,0.00166666666666667,0
"6566",0.42,0.00166666666666667,0.00333333333333333,0.03,0.545
"6567",0.206666666666667,0,0.2,0.3,0.293333333333333
"6568",0.466666666666667,0,0,0.525,0.00833333333333333
"6569",0,0,0,0,1
"6570",0.553333333333333,0,0.01,0.133333333333333,0.303333333333333
"6571",0.00166666666666667,0.00166666666666667,0.00833333333333333,0.00166666666666667,0.986666666666667
"6572",0.445,0,0.0533333333333333,0.383333333333333,0.118333333333333
"6573",0.025,0,0.0166666666666667,0.331666666666667,0.626666666666667
"6574",0.488333333333333,0,0.005,0.496666666666667,0.01
"6575",0.23,0,0.0516666666666667,0.578333333333333,0.14
"6576",0.498333333333333,0,0.0366666666666667,0.105,0.36
"6577",0,0.00833333333333333,0.0183333333333333,0,0.973333333333333
"6578",0.24,0.0116666666666667,0.005,0.668333333333333,0.075
"6579",0.533333333333333,0,0,0.0633333333333333,0.403333333333333
"6580",0.955,0.00166666666666667,0,0.02,0.0233333333333333
"6581",0.165,0.0166666666666667,0.005,0.00166666666666667,0.811666666666667
"6582",0.00666666666666667,0.015,0.365,0.07,0.543333333333333
"6583",0.831666666666667,0,0.00166666666666667,0.0183333333333333,0.148333333333333
"6584",0.01,0,0.0416666666666667,0.365,0.583333333333333
"6585",0.956666666666667,0,0.0116666666666667,0.01,0.0216666666666667
"6586",0.005,0.015,0.41,0.065,0.505
"6587",0.06,0,0.00833333333333333,0.76,0.171666666666667
"6588",0.0116666666666667,0.00333333333333333,0.035,0.278333333333333,0.671666666666667
"6589",0.475,0,0,0.48,0.045
"6590",0.348333333333333,0,0.00166666666666667,0.361666666666667,0.288333333333333
"6591",0.0116666666666667,0.00166666666666667,0.00666666666666667,0,0.98
"6592",0.885,0,0,0.0383333333333333,0.0766666666666667
"6593",0.225,0,0.0133333333333333,0.62,0.141666666666667
"6594",0.698333333333333,0,0.0266666666666667,0.158333333333333,0.116666666666667
"6595",0.723333333333333,0,0.00333333333333333,0.258333333333333,0.015
"6596",0.0633333333333333,0,0.103333333333333,0.638333333333333,0.195
"6597",0.0166666666666667,0,0.0566666666666667,0.4,0.526666666666667
"6598",0.983333333333333,0.00166666666666667,0.00166666666666667,0.01,0.00333333333333333
"6599",0.911666666666667,0,0.00333333333333333,0.0233333333333333,0.0616666666666667
"6600",0,0.00166666666666667,0.00166666666666667,0,0.996666666666667
"6601",0.121666666666667,0,0.146666666666667,0.513333333333333,0.218333333333333
"6602",0.231666666666667,0,0.005,0.558333333333333,0.205
"6603",0.138333333333333,0.00166666666666667,0.00833333333333333,0.388333333333333,0.463333333333333
"6604",0.881666666666667,0.00166666666666667,0.00333333333333333,0.025,0.0883333333333333
"6605",0,0,0.153333333333333,0.00666666666666667,0.84
"6606",0.73,0,0,0.00166666666666667,0.268333333333333
"6607",0.373333333333333,0,0,0.626666666666667,0
"6608",0.473333333333333,0,0.00166666666666667,0.0533333333333333,0.471666666666667
"6609",0,0.00666666666666667,0.00333333333333333,0,0.99
"6610",0.891666666666667,0,0,0.0266666666666667,0.0816666666666667
"6611",0.498333333333333,0,0.00333333333333333,0.445,0.0533333333333333
"6612",0.578333333333333,0.005,0,0.04,0.376666666666667
"6613",0.00166666666666667,0.00666666666666667,0.0633333333333333,0.00333333333333333,0.925
"6614",0.275,0,0.00166666666666667,0.581666666666667,0.141666666666667
"6615",0.771666666666667,0,0.00333333333333333,0.175,0.05
"6616",0.946666666666667,0,0.005,0.00333333333333333,0.045
"6617",0.543333333333333,0,0,0.226666666666667,0.23
"6618",0.54,0,0.00166666666666667,0.338333333333333,0.12
"6619",0.205,0.06,0.216666666666667,0.09,0.428333333333333
"6620",0.928333333333333,0,0,0.0183333333333333,0.0533333333333333
"6621",0.918333333333333,0,0,0.0133333333333333,0.0683333333333333
"6622",0.985,0.00166666666666667,0.00333333333333333,0,0.01
"6623",0.991666666666667,0,0,0.005,0.00333333333333333
"6624",0.966666666666667,0,0,0.00333333333333333,0.03
"6625",0.556666666666667,0,0.00333333333333333,0.22,0.22
"6626",0.568333333333333,0,0.0216666666666667,0.385,0.025
"6627",0.01,0.22,0.0116666666666667,0,0.758333333333333
"6628",0.97,0,0,0.0283333333333333,0.00166666666666667
"6629",0,0,0.045,0.00333333333333333,0.951666666666667
"6630",0.00166666666666667,0.00166666666666667,0.00166666666666667,0.00333333333333333,0.991666666666667
"6631",0.506666666666667,0,0.03,0.375,0.0883333333333333
"6632",0.626666666666667,0,0.0883333333333333,0.0383333333333333,0.246666666666667
"6633",0.313333333333333,0,0.00666666666666667,0.473333333333333,0.206666666666667
"6634",0.843333333333333,0,0,0.155,0.00166666666666667
"6635",0.0283333333333333,0,0.0483333333333333,0.495,0.428333333333333
"6636",0.00666666666666667,0.00166666666666667,0.253333333333333,0.0283333333333333,0.71
"6637",0,0.02,0.106666666666667,0.00166666666666667,0.871666666666667
"6638",0.191666666666667,0.04,0.178333333333333,0.0516666666666667,0.538333333333333
"6639",0.131666666666667,0,0.00666666666666667,0.13,0.731666666666667
"6640",0.00166666666666667,0.0433333333333333,0.43,0,0.525
"6641",0.00333333333333333,0,0.361666666666667,0.005,0.63
"6642",0.281666666666667,0.0516666666666667,0.216666666666667,0.005,0.445
"6643",0.988333333333333,0.00333333333333333,0,0,0.00833333333333333
"6644",0.128333333333333,0.015,0.0466666666666667,0.0116666666666667,0.798333333333333
"6645",0.968333333333333,0,0,0.0233333333333333,0.00833333333333333
"6646",0.58,0.00166666666666667,0.0216666666666667,0.258333333333333,0.138333333333333
"6647",0.288333333333333,0.00166666666666667,0.0116666666666667,0.256666666666667,0.441666666666667
"6648",0.07,0.0166666666666667,0.173333333333333,0.605,0.135
"6649",0.75,0,0.015,0.23,0.005
"6650",0,0.0633333333333333,0.03,0,0.906666666666667
"6651",0.753333333333333,0,0.00166666666666667,0.095,0.15
"6652",0.903333333333333,0,0,0.075,0.0216666666666667
"6653",0.685,0,0,0.251666666666667,0.0633333333333333
"6654",0.85,0,0,0.143333333333333,0.00666666666666667
"6655",0.19,0,0.00333333333333333,0.025,0.781666666666667
"6656",0.381666666666667,0,0.005,0.05,0.563333333333333
"6657",0.985,0,0,0.0116666666666667,0.00333333333333333
"6658",0.533333333333333,0,0.0683333333333333,0.0616666666666667,0.336666666666667
"6659",0.02,0.0183333333333333,0.0833333333333333,0.00333333333333333,0.875
"6660",0.00166666666666667,0.135,0.0366666666666667,0.00166666666666667,0.825
"6661",0.478333333333333,0,0.00833333333333333,0.328333333333333,0.185
"6662",0.268333333333333,0.00833333333333333,0.00833333333333333,0.653333333333333,0.0616666666666667
"6663",0.633333333333333,0.0566666666666667,0.0283333333333333,0.103333333333333,0.178333333333333
"6664",0,0,0.0316666666666667,0,0.968333333333333
"6665",0.338333333333333,0,0.0183333333333333,0.54,0.103333333333333
"6666",0.388333333333333,0,0.0266666666666667,0.0383333333333333,0.546666666666667
"6667",0.00833333333333333,0.0183333333333333,0.0666666666666667,0,0.906666666666667
"6668",0.931666666666667,0,0.00333333333333333,0.0333333333333333,0.0316666666666667
"6669",0.986666666666667,0.00333333333333333,0,0.005,0.005
"6670",0.113333333333333,0,0.0466666666666667,0.0316666666666667,0.808333333333333
"6671",0.373333333333333,0,0.22,0.246666666666667,0.16
"6672",0,0.005,0.00166666666666667,0.00666666666666667,0.986666666666667
"6673",0.815,0,0,0.0266666666666667,0.158333333333333
"6674",0.576666666666667,0.00166666666666667,0,0.0133333333333333,0.408333333333333
"6675",0.265,0,0.0133333333333333,0.455,0.266666666666667
"6676",0.666666666666667,0,0,0.316666666666667,0.0166666666666667
"6677",0.946666666666667,0,0,0,0.0533333333333333
"6678",0.698333333333333,0,0.00166666666666667,0.0716666666666667,0.228333333333333
"6679",0,0,0.005,0,0.995
"6680",0.276666666666667,0,0.0316666666666667,0.62,0.0716666666666667
"6681",0.298333333333333,0.00166666666666667,0.0766666666666667,0.191666666666667,0.431666666666667
"6682",0.63,0,0,0.00833333333333333,0.361666666666667
"6683",0,0.00166666666666667,0.00833333333333333,0,0.99
"6684",0.926666666666667,0,0,0.0566666666666667,0.0166666666666667
"6685",0.268333333333333,0.00166666666666667,0.09,0.423333333333333,0.216666666666667
"6686",0.543333333333333,0,0,0.331666666666667,0.125
"6687",0.0483333333333333,0,0.155,0.311666666666667,0.485
"6688",0.366666666666667,0.00166666666666667,0.00833333333333333,0.498333333333333,0.125
"6689",0.72,0,0,0.271666666666667,0.00833333333333333
"6690",0.196666666666667,0.00166666666666667,0.02,0.613333333333333,0.168333333333333
"6691",0.855,0,0,0.0166666666666667,0.128333333333333
"6692",0.708333333333333,0,0.00166666666666667,0.118333333333333,0.171666666666667
"6693",0.651666666666667,0,0.00833333333333333,0.0283333333333333,0.311666666666667
"6694",0.37,0.0166666666666667,0.161666666666667,0.0733333333333333,0.378333333333333
"6695",0.0416666666666667,0,0.253333333333333,0.4,0.305
"6696",0.328333333333333,0,0.00666666666666667,0.596666666666667,0.0683333333333333
"6697",0.00166666666666667,0,0,0,0.998333333333333
"6698",0.0233333333333333,0.00166666666666667,0.00333333333333333,0,0.971666666666667
"6699",0.005,0.00333333333333333,0.035,0.76,0.196666666666667
"6700",0.705,0.00333333333333333,0.133333333333333,0.005,0.153333333333333
"6701",0.765,0,0,0,0.235
"6702",0.0133333333333333,0,0.176666666666667,0.475,0.335
"6703",0.846666666666667,0,0.01,0.105,0.0383333333333333
"6704",0.545,0,0.0183333333333333,0.3,0.136666666666667
"6705",0.0233333333333333,0.005,0.0283333333333333,0.31,0.633333333333333
"6706",0,0,0,0,1
"6707",0.095,0,0.0333333333333333,0.173333333333333,0.698333333333333
"6708",0.893333333333333,0,0.00166666666666667,0.085,0.02
"6709",0.283333333333333,0.00166666666666667,0.0216666666666667,0.311666666666667,0.381666666666667
"6710",0.755,0,0,0.188333333333333,0.0566666666666667
"6711",0.301666666666667,0,0.00166666666666667,0.625,0.0716666666666667
"6712",0.753333333333333,0,0.005,0.0133333333333333,0.228333333333333
"6713",0.238333333333333,0,0.103333333333333,0.553333333333333,0.105
"6714",0.343333333333333,0,0.00666666666666667,0.065,0.585
"6715",0.396666666666667,0.00666666666666667,0.348333333333333,0.176666666666667,0.0716666666666667
"6716",0.638333333333333,0,0.005,0.29,0.0666666666666667
"6717",0.00833333333333333,0,0.03,0.0616666666666667,0.9
"6718",0.72,0,0.0366666666666667,0.2,0.0433333333333333
"6719",0.398333333333333,0,0.00333333333333333,0.0933333333333333,0.505
"6720",0.838333333333333,0,0.005,0.0333333333333333,0.123333333333333
"6721",0.428333333333333,0,0.03,0.223333333333333,0.318333333333333
"6722",0.781666666666667,0,0.005,0.181666666666667,0.0316666666666667
"6723",0.706666666666667,0,0.00333333333333333,0.0883333333333333,0.201666666666667
"6724",0.805,0,0,0.01,0.185
"6725",0.861666666666667,0,0.005,0.0166666666666667,0.116666666666667
"6726",0.773333333333333,0.01,0,0.045,0.171666666666667
"6727",0.005,0.0183333333333333,0.0633333333333333,0.005,0.908333333333333
"6728",0.156666666666667,0.00166666666666667,0.0233333333333333,0.788333333333333,0.03
"6729",0.111666666666667,0.0816666666666667,0.005,0,0.801666666666667
"6730",0.135,0.00166666666666667,0.0166666666666667,0.00333333333333333,0.843333333333333
"6731",0.0266666666666667,0,0.00833333333333333,0.135,0.83
"6732",0.155,0.00666666666666667,0.0966666666666667,0.628333333333333,0.113333333333333
"6733",0.865,0.00166666666666667,0,0.111666666666667,0.0216666666666667
"6734",0.28,0,0.0383333333333333,0.57,0.111666666666667
"6735",0.83,0,0.00166666666666667,0.0633333333333333,0.105
"6736",0.268333333333333,0,0.0533333333333333,0.486666666666667,0.191666666666667
"6737",0.501666666666667,0.025,0.0116666666666667,0.13,0.331666666666667
"6738",0.368333333333333,0,0.0333333333333333,0.285,0.313333333333333
"6739",0.24,0.0116666666666667,0.0366666666666667,0.503333333333333,0.208333333333333
"6740",0.456666666666667,0,0.00833333333333333,0.281666666666667,0.253333333333333
"6741",0.406666666666667,0,0.00166666666666667,0.508333333333333,0.0833333333333333
"6742",0.993333333333333,0,0,0.00666666666666667,0
"6743",0.891666666666667,0,0,0.103333333333333,0.005
"6744",0,0,0.00166666666666667,0,0.998333333333333
"6745",0.148333333333333,0.00166666666666667,0.0566666666666667,0.698333333333333,0.095
"6746",0,0.005,0.0283333333333333,0,0.966666666666667
"6747",0.0333333333333333,0.00333333333333333,0.0483333333333333,0.451666666666667,0.463333333333333
"6748",0.6,0,0.005,0.386666666666667,0.00833333333333333
"6749",0.458333333333333,0,0.0416666666666667,0.438333333333333,0.0616666666666667
"6750",0.621666666666667,0,0.23,0.075,0.0733333333333333
"6751",0,0.03,0.323333333333333,0.00166666666666667,0.645
"6752",0.965,0,0,0,0.035
"6753",0.868333333333333,0,0,0.115,0.0166666666666667
"6754",0.97,0,0,0,0.03
"6755",0.655,0,0.00166666666666667,0.02,0.323333333333333
"6756",0,0.00666666666666667,0.223333333333333,0.00166666666666667,0.768333333333333
"6757",0.0383333333333333,0.0433333333333333,0.45,0.106666666666667,0.361666666666667
"6758",0.971666666666667,0,0,0.025,0.00333333333333333
"6759",0.00166666666666667,0.00666666666666667,0.0216666666666667,0.00166666666666667,0.968333333333333
"6760",0.833333333333333,0,0,0.0783333333333333,0.0883333333333333
"6761",0.325,0,0.0666666666666667,0.245,0.363333333333333
"6762",0.395,0,0.005,0.145,0.455
"6763",0.778333333333333,0,0,0.158333333333333,0.0633333333333333
"6764",0.0566666666666667,0,0.00833333333333333,0.0383333333333333,0.896666666666667
"6765",0.415,0,0.02,0.106666666666667,0.458333333333333
"6766",0.0183333333333333,0.0383333333333333,0.0916666666666667,0.563333333333333,0.288333333333333
"6767",0.683333333333333,0,0,0.00166666666666667,0.315
"6768",0.0133333333333333,0.00166666666666667,0.106666666666667,0.388333333333333,0.49
"6769",0.696666666666667,0,0.00166666666666667,0.281666666666667,0.02
"6770",0.005,0.01,0.3,0.035,0.65
"6771",0,0.00166666666666667,0.00833333333333333,0,0.99
"6772",0.0816666666666667,0,0.133333333333333,0.608333333333333,0.176666666666667
"6773",0.02,0.01,0.268333333333333,0.0116666666666667,0.69
"6774",0.306666666666667,0,0.0583333333333333,0.535,0.1
"6775",0.723333333333333,0,0.0116666666666667,0.263333333333333,0.00166666666666667
"6776",0.856666666666667,0,0.00166666666666667,0.113333333333333,0.0283333333333333
"6777",0.925,0,0,0.0616666666666667,0.0133333333333333
"6778",0.62,0,0.00333333333333333,0.106666666666667,0.27
"6779",0.993333333333333,0,0,0.00666666666666667,0
"6780",0.696666666666667,0,0,0.245,0.0583333333333333
"6781",0.706666666666667,0,0.00666666666666667,0.195,0.0916666666666667
"6782",0.0283333333333333,0.07,0.27,0,0.631666666666667
"6783",0.0266666666666667,0.00166666666666667,0.025,0.295,0.651666666666667
"6784",0.705,0,0.00666666666666667,0.0133333333333333,0.275
"6785",0.85,0,0,0.14,0.01
"6786",0,0,0.14,0,0.86
"6787",0.795,0,0.00333333333333333,0.163333333333333,0.0383333333333333
"6788",0,0.0533333333333333,0.0283333333333333,0,0.918333333333333
"6789",0.405,0,0.0116666666666667,0.538333333333333,0.045
"6790",0.331666666666667,0.00333333333333333,0.005,0.566666666666667,0.0933333333333333
"6791",0.188333333333333,0,0.0166666666666667,0.485,0.31
"6792",0.395,0,0.0116666666666667,0.491666666666667,0.101666666666667
"6793",0.0666666666666667,0,0,0.0833333333333333,0.85
"6794",0,0.00166666666666667,0.07,0,0.928333333333333
"6795",0,0,0,0,1
"6796",0.92,0,0.00166666666666667,0.015,0.0633333333333333
"6797",0.99,0,0,0,0.01
"6798",0.628333333333333,0,0.00333333333333333,0.0983333333333333,0.27
"6799",0.408333333333333,0,0.00166666666666667,0.573333333333333,0.0166666666666667
"6800",0.191666666666667,0,0,0.0566666666666667,0.751666666666667
"6801",0,0,0.00333333333333333,0,0.996666666666667
"6802",0.216666666666667,0.0416666666666667,0.0666666666666667,0.521666666666667,0.153333333333333
"6803",0.141666666666667,0,0.0183333333333333,0.613333333333333,0.226666666666667
"6804",0.773333333333333,0,0.00166666666666667,0.0316666666666667,0.193333333333333
"6805",0.00333333333333333,0,0.233333333333333,0.015,0.748333333333333
"6806",0,0,0,0,1
"6807",0.0833333333333333,0,0.04,0.686666666666667,0.19
"6808",0.945,0,0.00333333333333333,0.00666666666666667,0.045
"6809",0.0483333333333333,0.005,0,0.108333333333333,0.838333333333333
"6810",0.675,0,0,0.306666666666667,0.0183333333333333
"6811",0.908333333333333,0,0,0.09,0.00166666666666667
"6812",0.561666666666667,0.00333333333333333,0,0.361666666666667,0.0733333333333333
